"NETCD","STATCD","PARAMCD","PTID","DAYDT","HOURAV","VFLAGCD","FREQ_IN","PARAMDSB"
2,22,4,3,"2018-10-11 17:59:00.000",44.1831245422363,9,"1h","NO2"
2,23,7,1,"2018-10-11 17:59:00.000",42.6548767089844,9,"1h","O3"
2,23,25,2,"2018-10-11 17:59:00.000",20.3097896575928,9,"1h","PM10"
2,24,4,5,"2018-10-11 17:59:00.000",49.8484764099121,9,"1h","NO2"
1,36,4,4,"2018-10-11 17:59:00.000",20.0526161193848,9,"1h","NO2"
1,31,7,3,"2018-10-11 17:59:00.000",77.8336944580078,9,"1h","O3"
1,31,4,7,"2018-10-11 17:59:00.000",5.77283430099487,9,"1h","NO2"
1,32,25,2,"2018-10-11 17:59:00.000",42.0999908447266,9,"1h","PM10"
1,33,25,2,"2018-10-11 17:59:00.000",51.7451705932617,9,"1h","PM10"
1,12,7,5,"2018-10-11 17:59:00.000",82.35595703125,9,"1h","O3"
1,13,7,5,"2018-10-11 17:59:00.000",41.4762687683105,9,"1h","O3"
1,13,25,6,"2018-10-11 17:59:00.000",19.0569095611572,9,"1h","PM10"
1,15,4,4,"2018-10-11 17:59:00.000",46.0056228637695,9,"1h","NO2"
1,36,7,5,"2018-10-11 17:59:00.000",48.8234558105469,9,"1h","O3"
1,4,7,6,"2018-10-11 17:59:00.000",64.3451385498047,9,"1h","O3"
1,5,7,6,"2018-10-11 17:59:00.000",71.6281204223633,9,"1h","O3"
1,8,25,6,"2018-10-11 17:59:00.000",46.9300003051758,9,"1h","PM10"
1,18,4,4,"2018-10-11 17:59:00.000",41.1488571166992,9,"1h","NO2"
1,18,7,5,"2018-10-11 17:59:00.000",63.116771697998,9,"1h","O3"
28,1,4,4,"2018-10-11 17:59:00.000",100.544105529785,9,"1h","NO2"
28,2,4,4,"2018-10-11 17:59:00.000",58.5979995727539,9,"1h","NO2"
28,7,7,12,"2018-10-11 17:59:00.000",26.4482345581055,9,"1h","O3"
28,11,25,1,"2018-10-11 17:59:00.000",33.7325706481934,9,"1h","PM10"
28,12,4,4,"2018-10-11 17:59:00.000",8.99808406829834,9,"1h","NO2"
28,13,4,3,"2018-10-11 17:59:00.000",38.8040199279785,9,"1h","NO2"
28,13,7,4,"2018-10-11 17:59:00.000",47.1466789245605,9,"1h","O3"
3,3,7,5,"2018-10-11 17:59:00.000",76.3789138793945,9,"1h","O3"
3,5,4,3,"2018-10-11 17:59:00.000",86.0397109985352,9,"1h","NO2"
3,6,7,5,"2018-10-11 17:59:00.000",61.9092025756836,9,"1h","O3"
3,8,7,5,"2018-10-11 17:59:00.000",43.6813621520996,9,"1h","O3"
3,9,4,4,"2018-10-11 17:59:00.000",13.4626913070679,10,"1h","NO2"
3,9,7,5,"2018-10-11 17:59:00.000",67.4504699707031,9,"1h","O3"
1,31,25,2,"2018-10-11 17:59:00.000",42.741340637207,9,"1h","PM10"
1,32,7,3,"2018-10-11 17:59:00.000",34.9196624755859,9,"1h","O3"
1,32,4,7,"2018-10-11 17:59:00.000",50.1277236938477,9,"1h","NO2"
1,33,7,3,"2018-10-11 17:59:00.000",62.616626739502,9,"1h","O3"
1,33,4,7,"2018-10-11 17:59:00.000",18.5403003692627,9,"1h","NO2"
1,4,4,4,"2018-10-11 17:59:00.000",40.7712364196777,9,"1h","NO2"
1,5,25,8,"2018-10-11 17:59:00.000",31.5018196105957,9,"1h","PM10"
1,8,4,4,"2018-10-11 17:59:00.000",115.343254089355,9,"1h","NO2"
1,18,25,16,"2018-10-11 17:59:00.000",35.6532211303711,9,"1h","PM10"
28,2,25,19,"2018-10-11 17:59:00.000",30.2070598602295,9,"1h","PM10"
28,2,7,25,"2018-10-11 17:59:00.000",50.5634574890137,9,"1h","O3"
28,11,4,14,"2018-10-11 17:59:00.000",80.1654205322266,9,"1h","NO2"
28,12,7,6,"2018-10-11 17:59:00.000",47.8409156799316,9,"1h","O3"
28,13,25,5,"2018-10-11 17:59:00.000",67.2300033569336,9,"1h","PM10"
3,2,4,4,"2018-10-11 17:59:00.000",32.7135734558105,9,"1h","NO2"
3,2,25,17,"2018-10-11 17:59:00.000",29.9239597320557,9,"1h","PM10"
3,6,4,4,"2018-10-11 17:59:00.000",17.6288414001465,9,"1h","NO2"
3,7,4,4,"2018-10-11 17:59:00.000",16.6988315582275,10,"1h","NO2"
3,7,7,5,"2018-10-11 17:59:00.000",72.8032150268555,9,"1h","O3"
3,8,4,4,"2018-10-11 17:59:00.000",31.0247230529785,10,"1h","NO2"
3,10,4,4,"2018-10-11 17:59:00.000",7.10905694961548,9,"1h","NO2"
3,10,7,5,"2018-10-11 17:59:00.000",89.4274520874023,10,"1h","O3"
2,20,25,5,"2018-10-11 18:59:00.000",31.1900005340576,9,"1h","PM10"
2,21,4,4,"2018-10-11 18:59:00.000",79.7051391601562,9,"1h","NO2"
2,22,25,9,"2018-10-11 18:59:00.000",43.9032211303711,9,"1h","PM10"
2,25,4,5,"2018-10-11 18:59:00.000",73.6032257080078,9,"1h","NO2"
2,6,4,4,"2018-10-11 18:59:00.000",83.3230285644531,9,"1h","NO2"
2,6,25,6,"2018-10-11 18:59:00.000",51.2820510864258,9,"1h","PM10"
2,6,7,26,"2018-10-11 18:59:00.000",7.32613277435303,9,"1h","O3"
2,12,25,11,"2018-10-11 18:59:00.000",70.1208801269531,9,"1h","PM10"
2,20,4,4,"2018-10-11 18:59:00.000",62.7789115905762,9,"1h","NO2"
2,22,4,3,"2018-10-11 18:59:00.000",84.4928665161133,9,"1h","NO2"
2,23,7,1,"2018-10-11 18:59:00.000",27.7310581207275,9,"1h","O3"
2,23,25,2,"2018-10-11 18:59:00.000",26.642520904541,9,"1h","PM10"
2,24,4,5,"2018-10-11 18:59:00.000",91.0207595825195,9,"1h","NO2"
1,36,4,4,"2018-10-11 18:59:00.000",20.950740814209,9,"1h","NO2"
1,31,7,3,"2018-10-11 18:59:00.000",56.4485244750977,9,"1h","O3"
1,31,4,7,"2018-10-11 18:59:00.000",8.07885646820068,9,"1h","NO2"
1,32,25,2,"2018-10-11 18:59:00.000",40.1500015258789,9,"1h","PM10"
1,33,25,2,"2018-10-11 18:59:00.000",61.9965705871582,9,"1h","PM10"
1,12,7,5,"2018-10-11 18:59:00.000",83.2258529663086,9,"1h","O3"
1,13,7,5,"2018-10-11 18:59:00.000",51.8832092285156,9,"1h","O3"
1,13,25,6,"2018-10-11 18:59:00.000",28.3410701751709,9,"1h","PM10"
1,15,4,4,"2018-10-11 18:59:00.000",30.5800476074219,9,"1h","NO2"
1,36,7,5,"2018-10-11 18:59:00.000",29.2092933654785,9,"1h","O3"
1,4,7,6,"2018-10-11 18:59:00.000",24.7165336608887,9,"1h","O3"
1,5,7,6,"2018-10-11 18:59:00.000",22.0237827301025,9,"1h","O3"
1,8,25,6,"2018-10-11 18:59:00.000",41.3600006103516,9,"1h","PM10"
1,18,4,4,"2018-10-11 18:59:00.000",63.9513511657715,9,"1h","NO2"
1,18,7,5,"2018-10-11 18:59:00.000",25.6872005462646,9,"1h","O3"
28,1,4,4,"2018-10-11 18:59:00.000",112.775039672852,9,"1h","NO2"
28,2,4,4,"2018-10-11 18:59:00.000",37.4701538085938,9,"1h","NO2"
28,7,7,12,"2018-10-11 18:59:00.000",10.0514602661133,9,"1h","O3"
28,11,25,1,"2018-10-11 18:59:00.000",56.2209701538086,9,"1h","PM10"
28,12,4,4,"2018-10-11 18:59:00.000",6.52284145355225,9,"1h","NO2"
28,13,4,3,"2018-10-11 18:59:00.000",43.7730979919434,9,"1h","NO2"
28,13,7,4,"2018-10-11 18:59:00.000",40.8024597167969,9,"1h","O3"
3,3,7,5,"2018-10-11 18:59:00.000",86.0399627685547,9,"1h","O3"
3,5,4,3,"2018-10-11 18:59:00.000",74.9110107421875,9,"1h","NO2"
3,6,7,5,"2018-10-11 18:59:00.000",56.7429084777832,9,"1h","O3"
3,8,7,5,"2018-10-11 18:59:00.000",22.7464103698731,9,"1h","O3"
3,9,4,4,"2018-10-11 18:59:00.000",10.0017080307007,10,"1h","NO2"
3,9,7,5,"2018-10-11 18:59:00.000",62.6730270385742,9,"1h","O3"
1,31,25,2,"2018-10-11 18:59:00.000",53.5494918823242,9,"1h","PM10"
1,32,7,3,"2018-10-11 18:59:00.000",49.7423324584961,9,"1h","O3"
1,32,4,7,"2018-10-11 18:59:00.000",29.7809104919434,9,"1h","NO2"
1,33,7,3,"2018-10-11 18:59:00.000",49.2994613647461,9,"1h","O3"
1,33,4,7,"2018-10-11 18:59:00.000",25.5785827636719,9,"1h","NO2"
1,4,4,4,"2018-10-11 18:59:00.000",73.8331756591797,9,"1h","NO2"
1,5,25,8,"2018-10-11 18:59:00.000",20.7570209503174,9,"1h","PM10"
1,8,4,4,"2018-10-11 18:59:00.000",102.661911010742,9,"1h","NO2"
1,18,25,16,"2018-10-11 18:59:00.000",38.0952301025391,9,"1h","PM10"
28,2,25,19,"2018-10-11 18:59:00.000",42.8745307922363,9,"1h","PM10"
28,2,7,25,"2018-10-11 18:59:00.000",59.8206939697266,9,"1h","O3"
28,11,4,14,"2018-10-11 18:59:00.000",99.4444580078125,9,"1h","NO2"
28,12,7,6,"2018-10-11 18:59:00.000",40.7371826171875,9,"1h","O3"
28,13,25,5,"2018-10-11 18:59:00.000",78.620002746582,9,"1h","PM10"
3,2,4,4,"2018-10-11 18:59:00.000",36.8574104309082,9,"1h","NO2"
3,2,25,17,"2018-10-11 18:59:00.000",24.5278396606445,9,"1h","PM10"
3,6,4,4,"2018-10-11 18:59:00.000",25.7054233551025,9,"1h","NO2"
3,7,4,4,"2018-10-11 18:59:00.000",21.4076499938965,10,"1h","NO2"
3,7,7,5,"2018-10-11 18:59:00.000",70.0077590942383,9,"1h","O3"
3,8,4,4,"2018-10-11 18:59:00.000",48.7536087036133,10,"1h","NO2"
3,10,4,4,"2018-10-11 18:59:00.000",15.5811395645142,9,"1h","NO2"
3,10,7,5,"2018-10-11 18:59:00.000",80.054443359375,10,"1h","O3"
2,20,25,5,"2018-10-11 19:59:00.000",39.0400009155273,9,"1h","PM10"
2,21,4,4,"2018-10-11 19:59:00.000",90.4960098266602,9,"1h","NO2"
2,22,25,9,"2018-10-11 19:59:00.000",38.6520004272461,9,"1h","PM10"
2,25,4,5,"2018-10-11 19:59:00.000",89.786979675293,9,"1h","NO2"
2,6,4,4,"2018-10-11 19:59:00.000",83.9893188476562,9,"1h","NO2"
2,6,25,6,"2018-10-11 19:59:00.000",56.1660499572754,9,"1h","PM10"
2,6,7,26,"2018-10-11 19:59:00.000",3.89754176139831,9,"1h","O3"
2,12,25,11,"2018-10-11 19:59:00.000",57.9230613708496,9,"1h","PM10"
2,20,4,4,"2018-10-11 19:59:00.000",54.6916885375977,9,"1h","NO2"
2,22,4,3,"2018-10-11 19:59:00.000",85.2366943359375,9,"1h","NO2"
2,23,7,1,"2018-10-11 19:59:00.000",31.3251514434814,9,"1h","O3"
2,23,25,2,"2018-10-11 19:59:00.000",22.4367198944092,9,"1h","PM10"
2,24,4,5,"2018-10-11 19:59:00.000",82.6886672973633,9,"1h","NO2"
1,36,4,4,"2018-10-11 19:59:00.000",22.1948585510254,9,"1h","NO2"
1,31,7,3,"2018-10-11 19:59:00.000",60.4129524230957,9,"1h","O3"
1,31,4,7,"2018-10-11 19:59:00.000",4.20479154586792,9,"1h","NO2"
1,32,25,2,"2018-10-11 19:59:00.000",43.4399909973145,9,"1h","PM10"
1,33,25,2,"2018-10-11 19:59:00.000",36.6121406555176,9,"1h","PM10"
1,12,7,5,"2018-10-11 19:59:00.000",89.0782699584961,9,"1h","O3"
1,13,7,5,"2018-10-11 19:59:00.000",53.0547714233398,9,"1h","O3"
1,13,25,6,"2018-10-11 19:59:00.000",32.250171661377,9,"1h","PM10"
1,15,4,4,"2018-10-11 19:59:00.000",24.8559989929199,9,"1h","NO2"
1,36,7,5,"2018-10-11 19:59:00.000",16.9264678955078,9,"1h","O3"
1,4,7,6,"2018-10-11 19:59:00.000",29.143180847168,9,"1h","O3"
1,5,7,6,"2018-10-11 19:59:00.000",40.026741027832,9,"1h","O3"
1,8,25,6,"2018-10-11 19:59:00.000",48.0200004577637,9,"1h","PM10"
1,18,4,4,"2018-10-11 19:59:00.000",36.5754890441895,9,"1h","NO2"
1,18,7,5,"2018-10-11 19:59:00.000",34.3542594909668,9,"1h","O3"
28,1,4,4,"2018-10-11 19:59:00.000",82.9834518432617,9,"1h","NO2"
28,2,4,4,"2018-10-11 19:59:00.000",46.510986328125,9,"1h","NO2"
28,7,7,12,"2018-10-11 19:59:00.000",16.7849903106689,9,"1h","O3"
28,11,25,1,"2018-10-11 19:59:00.000",45.9545211791992,9,"1h","PM10"
28,12,4,4,"2018-10-11 19:59:00.000",4.8139910697937,9,"1h","NO2"
28,13,4,3,"2018-10-11 19:59:00.000",56.0551147460938,9,"1h","NO2"
28,13,7,4,"2018-10-11 19:59:00.000",25.9600963592529,9,"1h","O3"
3,3,7,5,"2018-10-11 19:59:00.000",85.5202865600586,9,"1h","O3"
3,5,4,3,"2018-10-11 19:59:00.000",57.638614654541,9,"1h","NO2"
3,6,7,5,"2018-10-11 19:59:00.000",34.4760932922363,9,"1h","O3"
3,8,7,5,"2018-10-11 19:59:00.000",40.1009178161621,9,"1h","O3"
3,9,4,4,"2018-10-11 19:59:00.000",10.2602090835571,10,"1h","NO2"
3,9,7,5,"2018-10-11 19:59:00.000",53.101692199707,9,"1h","O3"
1,31,25,2,"2018-10-11 19:59:00.000",49.6192512512207,9,"1h","PM10"
1,32,7,3,"2018-10-11 19:59:00.000",43.1985511779785,9,"1h","O3"
1,32,4,7,"2018-10-11 19:59:00.000",31.5862770080566,9,"1h","NO2"
1,33,7,3,"2018-10-11 19:59:00.000",36.8059921264648,9,"1h","O3"
1,33,4,7,"2018-10-11 19:59:00.000",29.7054233551025,9,"1h","NO2"
1,4,4,4,"2018-10-11 19:59:00.000",37.3368263244629,9,"1h","NO2"
1,5,25,8,"2018-10-11 19:59:00.000",27.8388195037842,9,"1h","PM10"
1,8,4,4,"2018-10-11 19:59:00.000",37.98291015625,9,"1h","NO2"
1,18,25,16,"2018-10-11 19:59:00.000",34.1880302429199,9,"1h","PM10"
28,2,25,19,"2018-10-11 19:59:00.000",45.7978096008301,9,"1h","PM10"
28,2,7,25,"2018-10-11 19:59:00.000",43.8086853027344,9,"1h","O3"
28,11,4,14,"2018-10-11 19:59:00.000",102.268173217773,9,"1h","NO2"
28,12,7,6,"2018-10-11 19:59:00.000",46.5086784362793,9,"1h","O3"
28,13,25,5,"2018-10-11 19:59:00.000",110.739799499512,9,"1h","PM10"
3,2,4,4,"2018-10-11 19:59:00.000",26.6748657226562,9,"1h","NO2"
3,2,25,17,"2018-10-11 19:59:00.000",20.1128196716309,9,"1h","PM10"
3,6,4,4,"2018-10-11 19:59:00.000",47.9798011779785,9,"1h","NO2"
3,7,4,4,"2018-10-11 19:59:00.000",9.72505664825439,10,"1h","NO2"
3,7,7,5,"2018-10-11 19:59:00.000",76.7978286743164,9,"1h","O3"
3,8,4,4,"2018-10-11 19:59:00.000",28.7608184814453,10,"1h","NO2"
3,10,4,4,"2018-10-11 19:59:00.000",5.78537893295288,9,"1h","NO2"
3,10,7,5,"2018-10-11 19:59:00.000",78.5960388183594,10,"1h","O3"
2,20,25,5,"2018-10-11 20:59:00.000",26.8500003814697,9,"1h","PM10"
2,21,4,4,"2018-10-11 20:59:00.000",60.2938270568848,9,"1h","NO2"
2,22,25,9,"2018-10-11 20:59:00.000",51.1640014648438,9,"1h","PM10"
2,25,4,5,"2018-10-11 20:59:00.000",81.5093231201172,9,"1h","NO2"
2,6,4,4,"2018-10-11 20:59:00.000",75.7042846679688,9,"1h","NO2"
2,6,25,6,"2018-10-11 20:59:00.000",63.0036506652832,9,"1h","PM10"
2,6,7,26,"2018-10-11 20:59:00.000",11.242618560791,9,"1h","O3"
2,12,25,11,"2018-10-11 20:59:00.000",63.6153717041016,9,"1h","PM10"
2,20,4,4,"2018-10-11 20:59:00.000",25.6736278533936,9,"1h","NO2"
2,22,4,3,"2018-10-11 20:59:00.000",71.2979278564453,9,"1h","NO2"
2,23,7,1,"2018-10-11 20:59:00.000",46.4595603942871,9,"1h","O3"
2,23,25,2,"2018-10-11 20:59:00.000",23.680549621582,9,"1h","PM10"
2,24,4,5,"2018-10-11 20:59:00.000",75.3572006225586,9,"1h","NO2"
1,36,4,4,"2018-10-11 20:59:00.000",16.9851989746094,9,"1h","NO2"
1,31,7,3,"2018-10-11 20:59:00.000",39.1475677490234,9,"1h","O3"
1,31,4,7,"2018-10-11 20:59:00.000",10.1021356582642,9,"1h","NO2"
1,32,25,2,"2018-10-11 20:59:00.000",42.3400001525879,9,"1h","PM10"
1,33,25,2,"2018-10-11 20:59:00.000",41.9819297790527,9,"1h","PM10"
1,12,7,5,"2018-10-11 20:59:00.000",91.4516983032227,9,"1h","O3"
1,13,7,5,"2018-10-11 20:59:00.000",48.2546424865723,9,"1h","O3"
1,13,25,6,"2018-10-11 20:59:00.000",19.545560836792,9,"1h","PM10"
1,15,4,4,"2018-10-11 20:59:00.000",17.4849739074707,9,"1h","NO2"
1,36,7,5,"2018-10-11 20:59:00.000",15.2986011505127,9,"1h","O3"
1,4,7,6,"2018-10-11 20:59:00.000",29.7017993927002,9,"1h","O3"
1,5,7,6,"2018-10-11 20:59:00.000",49.942512512207,9,"1h","O3"
1,8,25,6,"2018-10-11 20:59:00.000",28.3400001525879,9,"1h","PM10"
1,18,4,4,"2018-10-11 20:59:00.000",22.8797187805176,9,"1h","NO2"
1,18,7,5,"2018-10-11 20:59:00.000",37.5858993530273,9,"1h","O3"
28,1,4,4,"2018-10-11 20:59:00.000",85.9613800048828,9,"1h","NO2"
28,2,4,4,"2018-10-11 20:59:00.000",54.1427917480469,9,"1h","NO2"
28,7,7,12,"2018-10-11 20:59:00.000",9.4561824798584,9,"1h","O3"
28,11,25,1,"2018-10-11 20:59:00.000",55.7320899963379,9,"1h","PM10"
28,12,4,4,"2018-10-11 20:59:00.000",2.74849987030029,9,"1h","NO2"
28,13,4,3,"2018-10-11 20:59:00.000",47.0785064697266,9,"1h","NO2"
28,13,7,4,"2018-10-11 20:59:00.000",9.22846126556396,9,"1h","O3"
3,3,7,5,"2018-10-11 20:59:00.000",84.6393127441406,9,"1h","O3"
3,5,4,3,"2018-10-11 20:59:00.000",41.2516479492188,9,"1h","NO2"
3,6,7,5,"2018-10-11 20:59:00.000",26.6106662750244,9,"1h","O3"
3,8,7,5,"2018-10-11 20:59:00.000",34.7391548156738,9,"1h","O3"
3,9,4,4,"2018-10-11 20:59:00.000",18.2547416687012,10,"1h","NO2"
3,9,7,5,"2018-10-11 20:59:00.000",37.4330215454102,9,"1h","O3"
1,31,25,2,"2018-10-11 20:59:00.000",53.0582008361816,9,"1h","PM10"
1,32,7,3,"2018-10-11 20:59:00.000",26.1790084838867,9,"1h","O3"
1,32,4,7,"2018-10-11 20:59:00.000",32.2518272399902,9,"1h","NO2"
1,33,7,3,"2018-10-11 20:59:00.000",32.1834373474121,9,"1h","O3"
1,33,4,7,"2018-10-11 20:59:00.000",19.7103099822998,9,"1h","NO2"
1,4,4,4,"2018-10-11 20:59:00.000",30.1907272338867,9,"1h","NO2"
1,5,25,8,"2018-10-11 20:59:00.000",45.9096412658691,9,"1h","PM10"
1,8,4,4,"2018-10-11 20:59:00.000",22.2126598358154,9,"1h","NO2"
1,18,25,16,"2018-10-11 20:59:00.000",27.3504199981689,9,"1h","PM10"
28,2,25,19,"2018-10-11 20:59:00.000",55.5420112609863,9,"1h","PM10"
28,2,7,25,"2018-10-11 20:59:00.000",28.0417003631592,9,"1h","O3"
28,11,4,14,"2018-10-11 20:59:00.000",65.721923828125,9,"1h","NO2"
28,12,7,6,"2018-10-11 20:59:00.000",47.8013954162598,9,"1h","O3"
28,13,25,5,"2018-10-11 20:59:00.000",82.5100021362305,9,"1h","PM10"
3,2,4,4,"2018-10-11 20:59:00.000",12.6883029937744,9,"1h","NO2"
3,2,25,17,"2018-10-11 20:59:00.000",22.0750503540039,9,"1h","PM10"
3,6,4,4,"2018-10-11 20:59:00.000",48.2875022888184,9,"1h","NO2"
3,7,4,4,"2018-10-11 20:59:00.000",6.48564720153809,10,"1h","NO2"
3,7,7,5,"2018-10-11 20:59:00.000",77.3979644775391,9,"1h","O3"
3,8,4,4,"2018-10-11 20:59:00.000",25.3421821594238,10,"1h","NO2"
3,10,4,4,"2018-10-11 20:59:00.000",19.4829158782959,9,"1h","NO2"
3,10,7,5,"2018-10-11 20:59:00.000",50.276554107666,10,"1h","O3"
2,20,25,5,"2018-10-11 21:59:00.000",30.9699897766113,9,"1h","PM10"
2,21,4,4,"2018-10-11 21:59:00.000",37.5200729370117,9,"1h","NO2"
2,22,25,9,"2018-10-11 21:59:00.000",50.8415107727051,9,"1h","PM10"
2,25,4,5,"2018-10-11 21:59:00.000",24.2574291229248,9,"1h","NO2"
2,6,4,4,"2018-10-11 21:59:00.000",14.4807291030884,9,"1h","NO2"
2,6,25,6,"2018-10-11 21:59:00.000",32.2344207763672,9,"1h","PM10"
2,6,7,26,"2018-10-11 21:59:00.000",73.4573974609375,9,"1h","O3"
2,12,25,11,"2018-10-11 21:59:00.000",53.0439414978027,9,"1h","PM10"
2,20,4,4,"2018-10-11 21:59:00.000",15.8911094665527,9,"1h","NO2"
2,22,4,3,"2018-10-11 21:59:00.000",72.2212829589844,9,"1h","NO2"
2,23,7,1,"2018-10-11 21:59:00.000",68.4947128295898,9,"1h","O3"
2,23,25,2,"2018-10-11 21:59:00.000",31.5511302947998,9,"1h","PM10"
2,24,4,5,"2018-10-11 21:59:00.000",17.28102684021,9,"1h","NO2"
1,36,4,4,"2018-10-11 21:59:00.000",20.1378726959229,9,"1h","NO2"
1,31,7,3,"2018-10-11 21:59:00.000",44.3130187988281,9,"1h","O3"
1,31,4,7,"2018-10-11 21:59:00.000",11.9801540374756,9,"1h","NO2"
1,32,25,2,"2018-10-11 21:59:00.000",37.0699996948242,9,"1h","PM10"
1,33,25,2,"2018-10-11 21:59:00.000",40.5174407958984,9,"1h","PM10"
1,12,7,5,"2018-10-11 21:59:00.000",90.9723968505859,9,"1h","O3"
1,13,7,5,"2018-10-11 21:59:00.000",43.8821182250977,9,"1h","O3"
1,13,25,6,"2018-10-11 21:59:00.000",13.6818895339966,9,"1h","PM10"
1,15,4,4,"2018-10-11 21:59:00.000",13.5032329559326,9,"1h","NO2"
1,36,7,5,"2018-10-11 21:59:00.000",6.7605562210083,9,"1h","O3"
1,4,7,6,"2018-10-11 21:59:00.000",41.7929954528809,9,"1h","O3"
1,5,7,6,"2018-10-11 21:59:00.000",57.4441299438477,9,"1h","O3"
1,8,25,6,"2018-10-11 21:59:00.000",39.5699996948242,9,"1h","PM10"
1,18,4,4,"2018-10-11 21:59:00.000",20.9945430755615,9,"1h","NO2"
1,18,7,5,"2018-10-11 21:59:00.000",35.7697906494141,9,"1h","O3"
28,1,4,4,"2018-10-11 21:59:00.000",42.7541732788086,9,"1h","NO2"
28,2,4,4,"2018-10-11 21:59:00.000",45.8266448974609,9,"1h","NO2"
28,7,7,12,"2018-10-11 21:59:00.000",24.2310295104981,9,"1h","O3"
28,11,25,1,"2018-10-11 21:59:00.000",47.910041809082,9,"1h","PM10"
28,12,4,4,"2018-10-11 21:59:00.000",4.19551086425781,9,"1h","NO2"
28,13,4,3,"2018-10-11 21:59:00.000",43.3458824157715,9,"1h","NO2"
28,13,7,4,"2018-10-11 21:59:00.000",14.5068817138672,9,"1h","O3"
3,3,7,5,"2018-10-11 21:59:00.000",70.3629150390625,9,"1h","O3"
3,5,4,3,"2018-10-11 21:59:00.000",33.8951873779297,9,"1h","NO2"
3,6,7,5,"2018-10-11 21:59:00.000",35.5547294616699,9,"1h","O3"
3,8,7,5,"2018-10-11 21:59:00.000",27.9882335662842,9,"1h","O3"
3,9,4,4,"2018-10-11 21:59:00.000",25.471700668335,10,"1h","NO2"
3,9,7,5,"2018-10-11 21:59:00.000",22.1510028839111,9,"1h","O3"
1,31,25,2,"2018-10-11 21:59:00.000",41.2675018310547,9,"1h","PM10"
1,32,7,3,"2018-10-11 21:59:00.000",25.4234619140625,9,"1h","O3"
1,32,4,7,"2018-10-11 21:59:00.000",27.1767864227295,9,"1h","NO2"
1,33,7,3,"2018-10-11 21:59:00.000",28.4028930664062,9,"1h","O3"
1,33,4,7,"2018-10-11 21:59:00.000",17.4791145324707,9,"1h","NO2"
1,4,4,4,"2018-10-11 21:59:00.000",19.7498893737793,9,"1h","NO2"
1,5,25,8,"2018-10-11 21:59:00.000",24.6642208099365,9,"1h","PM10"
1,8,4,4,"2018-10-11 21:59:00.000",23.4939479827881,9,"1h","NO2"
1,18,25,16,"2018-10-11 21:59:00.000",38.0952301025391,9,"1h","PM10"
28,2,25,19,"2018-10-11 21:59:00.000",49.2082710266113,9,"1h","PM10"
28,2,7,25,"2018-10-11 21:59:00.000",25.0471248626709,9,"1h","O3"
28,11,4,14,"2018-10-11 21:59:00.000",43.7918548583984,9,"1h","NO2"
28,12,7,6,"2018-10-11 21:59:00.000",45.1010475158691,9,"1h","O3"
28,13,25,5,"2018-10-11 21:59:00.000",74.6600036621094,9,"1h","PM10"
3,2,4,4,"2018-10-11 21:59:00.000",9.81291198730469,9,"1h","NO2"
3,2,25,17,"2018-10-11 21:59:00.000",17.169469833374,9,"1h","PM10"
3,6,4,4,"2018-10-11 21:59:00.000",28.3580188751221,9,"1h","NO2"
3,7,4,4,"2018-10-11 21:59:00.000",11.0595407485962,10,"1h","NO2"
3,7,7,5,"2018-10-11 21:59:00.000",61.4932022094727,9,"1h","O3"
3,8,4,4,"2018-10-11 21:59:00.000",20.7516803741455,10,"1h","NO2"
3,10,4,4,"2018-10-11 21:59:00.000",16.4487705230713,9,"1h","NO2"
3,10,7,5,"2018-10-11 21:59:00.000",47.4086608886719,10,"1h","O3"
2,20,25,5,"2018-10-11 22:59:00.000",33.5999908447266,9,"1h","PM10"
2,21,4,4,"2018-10-11 22:59:00.000",26.3056583404541,9,"1h","NO2"
2,22,25,9,"2018-10-11 22:59:00.000",48.8909912109375,9,"1h","PM10"
2,25,4,5,"2018-10-11 22:59:00.000",16.637056350708,9,"1h","NO2"
2,6,4,4,"2018-10-11 22:59:00.000",8.92611789703369,9,"1h","NO2"
2,6,25,6,"2018-10-11 22:59:00.000",27.8388195037842,9,"1h","PM10"
2,6,7,26,"2018-10-11 22:59:00.000",81.0538024902344,9,"1h","O3"
2,12,25,11,"2018-10-11 22:59:00.000",44.9120903015137,9,"1h","PM10"
2,20,4,4,"2018-10-11 22:59:00.000",8.07899761199951,9,"1h","NO2"
2,22,4,3,"2018-10-11 22:59:00.000",64.8518447875977,9,"1h","NO2"
2,23,7,1,"2018-10-11 22:59:00.000",69.4452133178711,9,"1h","O3"
2,23,25,2,"2018-10-11 22:59:00.000",33.7873916625977,9,"1h","PM10"
2,24,4,5,"2018-10-11 22:59:00.000",14.1291475296021,9,"1h","NO2"
1,36,4,4,"2018-10-11 22:59:00.000",15.011323928833,9,"1h","NO2"
1,31,7,3,"2018-10-11 22:59:00.000",24.9219207763672,9,"1h","O3"
1,31,4,7,"2018-10-11 22:59:00.000",23.4765281677246,9,"1h","NO2"
1,32,25,2,"2018-10-11 22:59:00.000",30.1399898529053,9,"1h","PM10"
1,33,25,2,"2018-10-11 22:59:00.000",40.5174407958984,9,"1h","PM10"
1,12,7,5,"2018-10-11 22:59:00.000",91.0766754150391,9,"1h","O3"
1,13,7,5,"2018-10-11 22:59:00.000",43.4518394470215,9,"1h","O3"
1,4,7,6,"2018-10-11 22:59:00.000",30.7450046539307,9,"1h","O3"
